,price,minimum_nights,label
16570,40,2,1
16571,90,7,1
16572,35,2,1
16573,80,7,1
16574,45,1,1
16575,45,10,1
16576,80,3,1
16577,35,90,1
16578,30,10,1
16579,29,5,1
16580,70,3,1
16581,70,3,1
16582,50,2,1
16583,130,2,1
16584,33,2,1
16585,55,3,1
16586,25,2,1
16587,80,1,1
16588,49,1,1
16589,15,1,1
16590,22,1,1
16591,44,1,1
16592,60,2,1
16593,45,3,1
16594,50,5,1
16595,32,4,1
16596,20,10,1
16597,35,14,1
16598,45,3,1
16599,110,1,1
16600,25,2,1
16601,70,15,1
16602,54,1,1
16603,65,1,1
16604,30,1,1
16605,85,3,1
16606,30,1,1
16607,40,3,1
16608,40,2,1
16609,40,3,1
16610,60,3,1
16611,30,6,1
16612,120,60,1
16613,60,3,1
16614,120,60,1
16615,100,5,1
16616,28,30,1
16617,110,3,1
16618,20,2,1
16619,46,4,1
16620,55,2,1
16621,65,3,1
16622,70,3,1
16623,22,5,1
16624,90,1,1
16625,25,15,1
16626,150,2,1
16627,63,3,1
16628,70,5,1
16629,70,2,1
16630,25,3,1
16631,70,1,1
16632,60,2,1
16633,31,10,1
16634,35,3,1
16635,60,2,1
16636,20,5,1
16637,25,3,1
16638,99,5,1
16639,40,1,1
16640,85,4,1
16641,52,1,1
16642,250,2,1
16643,34,2,1
16644,35,6,1
16645,35,2,1
16646,14,1,1
16647,30,1,1
16648,30,1,1
16649,45,2,1
16650,32,7,1
16651,30,1,1
16652,50,3,1
16653,24,2,1
16654,80,3,1
16655,80,3,1
16656,35,3,1
16657,36,2,1
16658,59,2,1
16659,30,4,1
16660,55,4,1
16661,29,20,1
16662,50,1,1
16663,50,3,1
16664,45,2,1
16665,41,5,1
16666,45,2,1
16667,27,2,1
16668,25,3,1
16669,40,2,1
16670,50,23,1
16671,25,1,1
16672,19,2,1
16673,80,90,1
16674,45,2,1
16675,50,4,1
16676,100,4,1
16677,55,2,1
16678,69,4,1
16679,40,4,1
16680,70,3,1
16681,75,3,1
16682,55,1,1
16683,85,2,1
16684,200,4,1
16685,85,1,1
16686,30,3,1
16687,25,1,1
16688,36,3,1
16689,101,1,1
16690,40,3,1
16691,28,20,1
16692,75,4,1
16693,29,1,1
16694,89,1,1
16695,55,3,1
16696,58,1,1
16697,22,5,1
16698,33,3,1
16699,20,3,1
16700,50,2,1
16701,40,1,1
16702,45,2,1
16703,50,1,1
16704,23,2,1
16705,50,2,1
16706,35,10,1
16707,90,62,1
16708,49,2,1
16709,40,4,1
16710,23,3,1
16711,38,1,1
16712,75,6,1
16713,48,2,1
16714,169,7,1
16715,85,30,1
16716,40,5,1
16717,30,7,1
16718,60,30,1
16719,50,3,1
16720,28,1,1
16721,23,2,1
16722,35,1,1
16723,125,3,1
16724,60,4,1
16725,18,1,1
16726,40,2,1
16727,22,1,1
16728,55,1,1
16729,25,2,1
16730,35,1,1
16731,40,1,1
16732,44,1,1
16733,29,5,1
16734,30,1,1
16735,149,1,1
16736,288,3,1
16737,55,3,1
16738,101,1,1
16739,39,1,1
16740,75,3,1
16741,29,2,1
16742,55,2,1
16743,80,3,1
16744,60,5,1
16745,40,3,1
16746,43,2,1
16747,84,2,1
16748,120,5,1
16749,50,7,1
16750,60,3,1
16751,35,7,1
16752,45,2,1
16753,59,2,1
16754,35,3,1
16755,55,2,1
16756,48,1,1
16757,40,2,1
16758,45,3,1
16759,19,5,1
16760,29,14,1
16761,26,3,1
16762,41,2,1
16763,49,3,1
16764,35,7,1
16765,23,3,1
16766,25,3,1
16767,55,3,1
16768,50,2,1
16769,29,1,1
16770,35,1,1
16771,25,1,1
16772,95,6,1
16773,40,2,1
16774,25,1,1
16775,49,7,1
16776,45,5,1
16777,50,2,1
16778,150,2,1
16779,39,1,1
16780,60,1,1
16781,40,2,1
16782,30,1,1
16783,28,1,1
16784,29,1,1
16785,50,2,1
16786,49,2,1
16787,20,1,1
16788,39,3,1
16789,65,2,1
16790,70,3,1
16791,65,90,1
16792,170,3,1
16793,52,1,1
16794,69,2,1
16795,15,3,1
16796,40,3,1
16797,28,1,1
16798,35,3,1
16799,35,4,1
16800,49,2,1
16801,38,1,1
16802,80,3,1
16803,69,3,1
16804,50,1,1
16805,22,2,1
16806,80,2,1
16807,50,2,1
16808,21,5,1
16809,45,1,1
16810,30,3,1
16811,45,1,1
16812,35,2,1
16813,89,60,1
16814,60,2,1
16815,75,1,1
16816,80,3,1
16817,25,5,1
16818,66,1,1
16819,240,2,1
16820,87,5,1
16821,75,2,1
16822,66,1,1
16823,65,90,1
16824,65,2,1
16825,25,1,1
16826,52,1,1
16827,50,8,1
16828,80,2,1
16829,30,2,1
16830,115,60,1
16831,50,2,1
16832,10,30,1
16833,18,3,1
16834,250,1,1
16835,37,2,1
16836,120,3,1
16837,45,4,1
16838,22,4,1
16839,98,60,1
16840,140,4,1
16841,52,3,1
16842,75,2,1
16843,75,15,1
16844,35,3,1
16845,90,2,1
16846,27,1,1
16847,35,1,1
16848,89,1,1
16849,49,1,1
16850,60,2,1
16851,39,2,1
16852,75,3,1
16853,49,61,1
16854,20,2,1
16855,72,2,1
16856,180,2,1
16857,75,1,1
16858,40,1,1
16859,21,7,1
16860,80,2,1
16861,73,2,1
16862,50,5,1
16863,45,2,1
16864,40,6,1
16865,75,1,1
16866,30,2,1
16867,89,3,1
16868,45,1,1
16869,40,7,1
16870,32,2,1
16871,25,1,1
16872,35,30,1
16873,20,5,1
16874,38,3,1
16875,50,1,1
16876,79,3,1
16877,45,5,1
16878,30,2,1
16879,20,7,1
16880,27,1,1
16881,30,6,1
16882,65,2,1
16883,29,2,1
16884,30,2,1
16885,35,20,1
16886,70,3,1
16887,89,1,1
16888,20,1,1
16889,100,2,1
16890,23,1,1
16891,110,2,1
16892,120,2,1
16893,29,1,1
16894,40,7,1
16895,18,30,1
16896,25,8,1
16897,49,3,1
16898,40,14,1
16899,69,2,1
16900,40,1,1
16901,39,1,1
16902,57,1,1
16903,69,1,1
16904,26,8,1
16905,85,1,1
16906,26,2,1
16907,155,2,1
16908,25,1,1
16909,86,2,1
16910,150,2,1
16911,65,1,1
16912,34,1,1
16913,30,2,1
16914,17,29,1
16915,5000,2,0
16916,29,1,1
16917,80,2,1
16918,28,10,1
16919,35,5,1
16920,31,2,1
16921,20,6,1
16922,35,2,1
16923,49,1,1
16924,20,2,1
16925,24,9,1
16926,129,1,1
16927,95,2,1
16928,26,14,1
16929,30,15,1
16930,18,7,1
16931,22,2,1
16932,149,3,1
16933,10,30,1
16934,30,2,1
16935,65,3,1
16936,43,3,1
16937,17,2,1
16938,25,1,1
16939,39,2,1
16940,35,1,1
16941,35,5,1
16942,17,3,1
16943,28,1,1
16944,30,3,1
16945,40,4,1
16946,70,3,1
16947,32,1,1
16948,19,7,1
16949,149,4,1
16950,29,3,1
16951,41,2,1
16952,95,5,1
16953,18,7,1
16954,60,1,1
16955,67,2,1
16956,26,3,1
16957,17,3,1
16958,23,6,1
16959,45,1,1
16960,49,2,1
16961,40,3,1
16962,20,2,1
16963,35,1,1
16964,39,1,1
16965,55,3,1
16966,21,2,1
16967,24,2,1
16968,25,2,1
16969,100,2,1
16970,25,5,1
16971,30,1,1
16972,44,3,1
16973,30,4,1
16974,45,2,1
16975,25,3,1
16976,39,20,1
16977,30,25,1
16978,30,28,1
16979,54,3,1
16980,49,3,1
16981,68,2,1
16982,120,7,1
16983,999,2,1
16984,26,2,1
16985,35,1,1
16986,20,12,1
16987,35,10,1
16988,15,14,1
16989,120,1,1
16990,50,4,1
16991,80,3,1
16992,99,1,1
16993,79,2,1
16994,90,1,1
16995,500,2,1
16996,145,2,1
16997,150,2,1
16998,20,10,1
16999,23,3,1
17000,36,30,1
17001,18,6,1
17002,25,1,1
17003,51,2,1
17004,55,1,1
17005,45,1,1
17006,100,3,1
17007,41,1,1
17008,20,4,1
17009,69,3,1
17010,119,3,1
17011,32,1,1
17012,20,2,1
17013,350,1,1
17014,133,5,1
17015,17,3,1
17016,15,1,1
17017,43,2,1
17018,69,4,1
17019,50,4,1
17020,42,2,1
17021,45,1,1
17022,25,3,1
17023,160,7,1
17024,27,1,1
17025,100,1,1
17026,75,2,1
17027,29,3,1
17028,20,1,1
17029,112,14,1
17030,19,19,1
17031,25,2,1
17032,88,3,1
17033,9,2,1
17034,30,4,1
17035,45,2,1
17036,26,2,1
17037,20,1,1
17038,50,1,1
17039,20,2,1
17040,20,10,1
17041,500,23,1
17042,40,2,1
17043,60,2,1
17044,45,2,1
17045,60,60,1
17046,25,2,1
17047,46,2,1
17048,125,3,1
17049,100,1,1
17050,24,1,1
17051,249,1,1
17052,50,7,1
17053,65,4,1
17054,1,1,1
17055,91,3,1
17056,35,4,1
17057,20,12,1
17058,59,7,1
17059,32,13,1
17060,27,6,1
17061,30,7,1
17062,129,1,1
17063,40,1,1
17064,30,1,1
17065,50,1,1
17066,45,2,1
17067,69,1,1
17068,23,3,1
17069,38,3,1
17070,87,1,1
17071,220,3,1
17072,35,3,1
17073,35,3,1
17074,45,3,1
17075,80,2,1
17076,20,7,1
17077,35,3,1
17078,20,1,1
17079,30,2,1
17080,85,2,1
17081,29,2,1
17082,50,2,1
17083,35,3,1
17084,90,1,1
17085,25,1,1
17086,48,7,1
17087,70,1,1
17088,100,2,1
17089,30,2,1
17090,250,4,1
17091,43,2,1
17092,50,20,1
17093,35,2,1
17094,22,4,1
17095,40,1,1
17096,20,5,1
17097,37,14,1
17098,75,3,1
17099,30,2,1
17100,39,30,1
17101,240,2,1
17102,60,2,1
17103,35,14,1
17104,21,3,1
17105,27,2,1
17106,35,14,1
17107,29,3,1
17108,30,3,1
17109,30,2,1
17110,44,5,1
17111,40,2,1
17112,40,2,1
17113,30,2,1
17114,50,1,1
17115,17,21,1
17116,45,10,1
17117,21,2,1
17118,27,2,1
17119,20,1,1
17120,50,1,1
17121,35,3,1
17122,35,3,1
17123,98,2,1
17124,27,4,1
17125,149,2,1
17126,30,14,1
17127,32,6,1
17128,69,60,1
17129,80,3,1
17130,100,1,1
17131,65,60,1
17132,49,2,1
17133,35,3,1
17134,59,3,1
17135,16,1,1
17136,35,18,1
17137,26,1,1
17138,21,3,1
17139,45,1,1
17140,60,1,1
17141,50,1,1
17142,94,2,1
17143,85,3,1
17144,39,2,1
17145,35,2,1
17146,46,60,1
17147,90,3,1
17148,45,3,1
17149,75,2,1
17150,50,4,1
17151,30,4,1
17152,23,1,1
17153,30,3,1
17154,20,1,1
17155,30,4,1
17156,28,2,1
17157,40,1,1
17158,40,90,1
17159,69,3,1
17160,26,2,1
17161,50,2,1
17162,41,7,1
17163,45,1,1
17164,36,1,1
17165,110,150,1
17166,110,7,1
17167,35,2,1
17168,22,3,1
17169,35,2,1
17170,35,2,1
17171,95,2,1
17172,65,2,1
17173,95,2,1
17174,48,3,1
17175,15,7,1
17176,13,3,1
17177,40,2,1
17178,100,3,1
17179,34,2,1
17180,16,2,1
17181,36,1,1
17182,35,3,1
17183,40,4,1
17184,22,4,1
17185,49,3,1
17186,30,3,1
17187,20,2,1
17188,20,1,1
17189,27,3,1
17190,50,2,1
17191,59,2,1
17192,59,2,1
17193,25,5,1
17194,120,2,1
17195,50,1,1
17196,34,1,1
17197,14,2,1
17198,65,5,1
17199,51,2,1
17200,30,2,1
17201,52,25,1
17202,37,1,1
17203,30,2,1
17204,20,3,1
17205,35,2,1
17206,35,2,1
17207,56,90,1
17208,20,1,1
17209,49,4,1
17210,70,2,1
17211,45,2,1
17212,15,3,1
17213,13,14,1
17214,18,3,1
17215,35,1,1
17216,35,4,1
17217,125,3,1
17218,35,3,1
17219,30,2,1
17220,60,3,1
17221,40,2,1
17222,32,1,1
17223,80,61,1
17224,16,4,1
17225,25,3,1
17226,35,2,1
17227,19,2,1
17228,95,60,1
17229,55,14,1
17230,35,4,1
17231,46,2,1
17232,60,6,1
17233,34,7,1
17234,29,3,1
17235,55,1,1
17236,129,3,1
17237,55,2,1
17238,40,2,1
17239,25,2,1
17240,90,2,1
17241,45,3,1
17242,15,14,1
17243,18,12,1
17244,45,2,1
17245,75,4,1
17246,19,1,1
17247,55,3,1
17248,80,7,1
17249,30,2,1
17250,2500,2,1
17251,70,3,1
17252,30,2,1
17253,55,1,1
17254,120,2,1
17255,40,2,1
17256,60,3,1
17257,25,5,1
17258,60,2,1
17259,55,3,1
17260,130,4,1
17261,20,5,1
17262,70,2,1
17263,65,2,1
17264,60,5,1
17265,55,30,1
17266,20,1,1
17267,45,10,1
17268,25,4,1
17269,19,20,1
17270,69,3,1
17271,100,4,1
17272,18,3,1
17273,35,5,1
17274,56,5,1
17275,129,60,1
17276,40,3,1
17277,69,2,1
17278,39,1,1
17279,40,2,1
17280,40,3,1
17281,30,4,1
17282,89,2,1
17283,55,182,1
17284,28,1,1
17285,22,2,1
17286,39,3,1
17287,80,4,1
17288,15,5,1
17289,150,3,1
17290,120,3,1
17291,29,1,1
17292,40,1,1
17293,85,3,1
17294,35,1,1
17295,22,2,1
17296,35,14,1
17297,120,2,1
17298,20,1,1
17299,18,1,1
17300,60,60,1
17301,15,14,1
17302,90,2,1
17303,40,2,1
17304,17,3,1
17305,100,2,1
17306,25,5,1
17307,135,3,1
17308,41,10,1
17309,70,3,1
17310,40,1,1
17311,100,2,1
17312,63,4,1
17313,22,5,1
17314,40,3,1
17315,19,1,1
17316,18,4,1
17317,35,2,1
17318,20,1,1
17319,29,1,1
17320,59,3,1
17321,28,3,1
17322,37,2,1
17323,40,3,1
17324,59,2,1
17325,27,4,1
17326,79,2,1
17327,40,2,1
17328,49,1,1
17329,25,1,1
17330,40,10,1
17331,70,3,1
17332,65,1,1
17333,25,4,1
17334,15,1,1
17335,35,1,1
17336,17,2,1
17337,150,3,1
17338,30,2,1
17339,120,5,1
17340,42,3,1
17341,20,2,1
17342,30,5,1
17343,50,3,1
17344,70,5,1
17345,30,2,1
17346,80,4,1
17347,25,2,1
17348,27,3,1
17349,39,1,1
17350,40,7,1
17351,100,3,1
17352,25,1,1
17353,30,2,1
17354,94,10,1
17355,15,20,1
17356,120,2,1
17357,40,1,1
17358,45,1,1
17359,36,1,1
17360,89,28,1
17361,35,4,1
17362,48,6,1
17363,35,3,1
17364,50,5,1
17365,69,6,1
17366,24,1,1
17367,27,2,1
17368,40,7,1
17369,29,2,1
17370,35,2,1
17371,29,5,1
17372,20,1,1
17373,120,3,1
17374,100,2,1
17375,18,3,1
17376,35,3,1
17377,20,4,1
17378,40,4,1
17379,38,7,1
17380,35,2,1
17381,25,2,1
17382,25,3,1
17383,75,1,1
17384,18,5,1
17385,26,2,1
17386,30,2,1
17387,60,3,1
17388,80,4,1
17389,59,2,1
17390,20,1,1
17391,35,2,1
17392,50,1,1
17393,25,1,1
17394,23,3,1
17395,22,60,1
17396,70,3,1
17397,70,1,1
17398,30,5,1
17399,12,1,1
17400,75,4,1
17401,20,2,1
17402,67,7,1
17403,59,3,1
17404,65,3,1
17405,30,5,1
17406,80,1,1
17407,25,1,1
17408,50,3,1
17409,119,1,1
17410,18,2,1
17411,70,1,1
17412,80,3,1
17413,25,1,1
17414,27,1,1
17415,50,30,1
17416,40,1,1
17417,30,2,1
17418,20,3,1
17419,30,2,1
17420,39,3,1
17421,60,2,1
17422,70,1,1
17423,183,5,1
17424,65,90,1
17425,32,4,1
17426,30,1,1
17427,15,3,1
17428,33,1,1
17429,98,3,1
17430,40,2,1
17431,50,5,1
17432,45,10,1
17433,23,10,1
17434,47,2,1
17435,89,3,1
17436,19,4,1
17437,21,25,1
17438,55,150,1
17439,26,1,1
17440,29,2,1
17441,38,2,1
17442,130,3,1
17443,50,3,1
17444,25,2,1
17445,150,3,1
17446,30,3,1
17447,42,4,1
17448,15,1,1
17449,50,2,1
17450,60,4,1
17451,50,2,1
17452,39,1,1
17453,20,7,1
17454,82,1,1
17455,15,1,1
17456,19,2,1
17457,49,2,1
17458,29,2,1
17459,405,28,1
17460,39,5,1
17461,160,2,1
17462,95,3,1
17463,79,3,1
17464,234,3,1
17465,59,2,1
17466,25,2,1
17467,25,2,1
17468,25,4,1
17469,43,3,1
17470,90,14,1
17471,19,6,1
17472,49,7,1
17473,20,5,1
17474,15,21,1
17475,17,1,1
17476,30,1,1
17477,115,3,1
17478,40,1,1
17479,25,2,1
17480,69,2,1
17481,30,1,1
17482,30,2,1
17483,47,4,1
17484,120,5,1
17485,120,3,1
17486,39,5,1
17487,65,5,1
17488,31,5,1
17489,75,1,1
17490,70,2,1
17491,25,1,1
17492,70,3,1
17493,25,6,1
17494,70,3,1
17495,34,2,1
17496,45,3,1
17497,35,7,1
17498,20,1,1
17499,30,3,1
17500,40,5,1
17501,40,2,1
17502,30,4,1
17503,33,2,1
17504,100,3,1
17505,25,4,1
17506,75,2,1
17507,120,10,1
17508,38,7,1
17509,32,2,1
17510,50,3,1
17511,70,7,1
17512,35,1,1
17513,38,14,1
17514,59,2,1
17515,55,2,1
17516,69,3,1
17517,56,92,1
17518,100,2,1
17519,22,4,1
17520,10,1,1
17521,60,1,1
17522,160,1,1
17523,68,1,1
17524,25,2,1
17525,29,14,1
17526,32,3,1
17527,17,7,1
17528,39,7,1
17529,30,2,1
17530,50,2,1
17531,249,2,1
17532,25,4,1
17533,27,2,1
17534,65,1,1
17535,30,5,1
17536,17,3,1
17537,30,3,1
17538,69,2,1
17539,18,2,1
17540,28,4,1
17541,58,5,1
17542,90,2,1
17543,25,3,1
17544,30,1,1
17545,50,2,1
17546,69,2,1
17547,33,7,1
17548,20,2,1
17549,40,7,1
17550,65,2,1
17551,64,3,1
17552,19,1,1
17553,14,5,1
17554,75,2,1
17555,25,5,1
17556,24,2,1
17557,20,1,1
17558,20,7,1
17559,30,3,1
17560,20,5,1
17561,40,3,1
17562,35,2,1
17563,45,2,1
17564,55,2,1
17565,45,3,1
17566,29,14,1
17567,59,2,1
17568,48,3,1
17569,24,2,1
17570,28,7,1
17571,69,3,1
17572,200,1,1
17573,28,2,1
17574,40,2,1
17575,20,3,1
17576,35,1,1
17577,20,1,1
17578,88,2,1
17579,26,45,1
17580,29,14,1
17581,19,2,1
17582,505,3,1
17583,30,2,1
17584,25,7,1
17585,19,5,1
17586,55,3,1
17587,45,1,1
17588,49,2,1
17589,48,2,1
17590,30,5,1
17591,18,3,1
17592,75,60,1
17593,36,6,1
17594,20,4,1
17595,55,3,1
17596,60,4,1
17597,120,62,1
17598,20,4,1
17599,105,1,1
17600,268,2,1
17601,35,1,1
17602,38,5,1
17603,18,3,1
17604,14,19,1
17605,29,2,1
17606,29,3,1
17607,58,1,1
17608,50,1,1
17609,40,2,1
17610,45,20,1
17611,70,4,1
17612,60,2,1
17613,80,2,1
17614,49,1,1
17615,30,2,1
17616,69,2,1
17617,125,3,1
17618,90,3,1
17619,80,7,1
17620,18,3,1
17621,45,1,1
17622,25,2,1
17623,23,1,1
17624,150,7,1
17625,14,7,1
17626,55,3,1
17627,16,2,1
17628,45,1,1
17629,40,3,1
17630,64,2,1
17631,19,6,1
17632,75,2,1
17633,40,2,1
17634,150,5,1
17635,24,1,1
17636,18,20,1
17637,100,4,1
17638,60,2,1
17639,37,2,1
17640,40,2,1
17641,86,4,1
17642,45,1,1
17643,42,2,1
17644,107,3,1
17645,40,1,1
17646,188,3,1
17647,18,1,1
17648,27,3,1
17649,20,3,1
17650,42,4,1
17651,199,1,1
17652,35,3,1
17653,75,2,1
17654,40,1,1
17655,95,14,1
17656,20,4,1
17657,55,7,1
17658,60,90,1
17659,27,1,1
17660,45,1,1
17661,145,13,1
17662,25,1,1
17663,40,2,1
17664,25,4,1
17665,36,30,1
17666,80,2,1
17667,54,2,1
17668,30,3,1
17669,100,3,1
17670,22,1,1
17671,10,1,1
17672,35,1,1
17673,80,7,1
17674,40,2,1
17675,36,2,1
17676,80,2,1
17677,250,61,1
17678,43,15,1
17679,50,30,1
17680,40,2,1
17681,22,1,1
17682,40,5,1
17683,31,2,1
17684,35,14,1
17685,50,1,1
17686,39,1,1
17687,35,2,1
17688,75,60,1
17689,39,2,1
17690,45,2,1
17691,120,1,1
17692,70,60,1
17693,35,3,1
17694,60,40,1
17695,69,2,1
17696,25,1,1
17697,29,3,1
17698,85,2,1
17699,50,6,1
17700,40,90,1
17701,140,2,1
17702,30,4,1
17703,35,1,1
17704,15,1,1
17705,38,2,1
17706,75,2,1
17707,26,2,1
17708,25,2,1
17709,20,2,1
17710,50,1,1
17711,53,7,1
17712,34,4,1
17713,20,2,1
17714,40,4,1
17715,280,2,1
17716,120,2,1
17717,35,2,1
17718,30,15,1
17719,45,2,1
17720,19,1,1
17721,30,1,1
17722,40,7,1
17723,35,3,1
17724,39,4,1
17725,112,1,1
17726,50,7,1
17727,85,3,1
17728,35,2,1
17729,95,1,1
17730,80,21,1
17731,50,2,1
17732,21,1,1
17733,120,4,1
17734,40,3,1
17735,75,1,1
17736,42,2,1
17737,23,7,1
17738,30,1,1
17739,55,4,1
17740,99,2,1
17741,32,25,1
17742,30,5,1
17743,37,25,1
17744,100,4,1
17745,150,4,1
17746,35,1,1
17747,25,2,1
17748,35,1,1
17749,62,2,1
17750,60,2,1
17751,30,2,1
17752,20,2,1
17753,41,7,1
17754,15,2,1
17755,170,5,1
17756,45,3,1
17757,18,4,1
17758,100,2,1
17759,30,3,1
17760,45,3,1
17761,45,1,1
17762,20,2,1
17763,50,1,1
17764,25,10,1
17765,16,2,1
17766,30,3,1
17767,25,14,1
17768,199,1,1
17769,120,3,1
17770,32,5,1
17771,35,4,1
17772,69,2,1
17773,20,4,1
17774,80,4,1
17775,33,7,1
17776,34,2,1
17777,35,3,1
17778,180,3,1
17779,15,2,1
17780,18,1,1
17781,13,1,1
17782,145,4,1
17783,35,2,1
17784,35,1,1
17785,25,1,1
17786,50,2,1
17787,50,2,1
17788,19,1,1
17789,75,2,1
17790,45,2,1
17791,18,3,1
17792,32,2,1
17793,60,2,1
17794,69,2,1
17795,30,3,1
17796,80,1,1
17797,14,4,1
17798,16,3,1
17799,30,2,1
17800,30,2,1
17801,35,4,1
17802,89,2,1
17803,35,2,1
17804,75,1,1
17805,20,10,1
17806,224,5,1
17807,100,1,1
17808,80,1,1
17809,304,3,1
17810,96,2,1
17811,45,1,1
17812,70,61,1
17813,45,2,1
17814,69,2,1
17815,30,2,1
17816,20,3,1
17817,49,2,1
17818,27,2,1
17819,50,1,1
17820,30,2,1
17821,22,20,1
17822,49,4,1
17823,75,1,1
17824,20,2,1
17825,19,1,1
17826,29,2,1
17827,150,10,1
17828,60,4,1
17829,30,7,1
17830,27,1,1
17831,45,3,1
17832,37,3,1
17833,100,2,1
17834,60,29,1
17835,33,2,1
17836,120,1,1
17837,69,4,1
17838,49,4,1
17839,28,7,1
17840,20,15,1
17841,80,2,1
17842,75,22,1
17843,45,1,1
17844,110,3,1
17845,27,1,1
17846,21,7,1
17847,63,60,1
17848,20,3,1
17849,48,2,1
17850,70,2,1
17851,120,7,1
17852,45,1,1
17853,42,3,1
17854,25,1,1
17855,25,2,1
17856,69,3,1
17857,40,14,1
17858,35,14,1
17859,90,3,1
17860,50,2,1
17861,47,2,1
17862,38,16,1
17863,35,2,1
17864,28,2,1
17865,19,2,1
17866,40,3,1
17867,29,4,1
17868,50,4,1
17869,50,2,1
17870,85,2,1
17871,170,1,1
17872,45,2,1
17873,65,2,1
17874,50,3,1
17875,89,2,1
17876,30,3,1
17877,25,1,1
17878,39,2,1
17879,22,2,1
17880,30,3,1
17881,42,1,1
17882,20,3,1
17883,27,4,1
17884,59,2,1
17885,39,2,1
17886,75,2,1
17887,35,2,1
17888,100,3,1
17889,19,2,1
17890,55,1,1
17891,100,2,1
17892,50,1,1
17893,66,7,1
17894,110,1,1
17895,39,3,1
17896,45,3,1
17897,35,4,1
17898,18,3,1
17899,22,2,1
17900,26,3,1
17901,13,7,1
17902,33,3,1
17903,129,1,1
17904,26,1,1
17905,22,1,1
17906,55,1,1
17907,43,3,1
17908,84,2,1
17909,50,2,1
17910,53,3,1
17911,59,5,1
17912,45,6,1
17913,40,1,1
17914,29,1,1
17915,135,5,1
17916,25,5,1
17917,33,7,1
17918,74,3,1
17919,42,3,1
17920,90,2,1
17921,38,2,1
17922,25,23,1
17923,22,3,1
17924,70,3,1
17925,80,60,1
17926,120,3,1
17927,190,2,1
17928,44,1,1
17929,31,4,1
17930,80,4,1
17931,20,3,1
17932,25,1,1
17933,15,14,1
17934,110,2,1
17935,27,3,1
17936,35,2,1
17937,30,1,1
17938,80,2,1
17939,25,1,1
17940,55,2,1
17941,50,30,1
17942,60,2,1
17943,199,1,1
17944,39,1,1
17945,60,3,1
17946,30,2,1
17947,19,1,1
17948,22,5,1
17949,27,5,1
17950,25,1,1
17951,20,14,1
17952,99,2,1
17953,42,21,1
17954,21,3,1
17955,59,2,1
17956,80,2,1
17957,20,7,1
17958,20,3,1
17959,20,1,1
17960,53,2,1
17961,49,2,1
17962,24,4,1
17963,32,3,1
17964,38,2,1
17965,40,1,1
17966,79,2,1
17967,45,1,1
17968,75,2,1
17969,27,1,1
17970,49,1,1
17971,35,1,1
17972,95,2,1
17973,32,4,1
17974,70,3,1
17975,40,2,1
17976,20,2,1
17977,69,2,1
17978,25,1,1
17979,50,2,1
17980,21,2,1
17981,40,1,1
17982,55,2,1
17983,34,5,1
17984,55,3,1
17985,13,7,1
17986,109,1,1
17987,36,21,1
17988,45,2,1
17989,30,1,1
17990,50,21,1
17991,90,2,1
17992,48,1,1
17993,29,2,1
17994,60,2,1
17995,50,2,1
17996,30,2,1
17997,14,7,1
17998,20,2,1
17999,40,1,1
18000,29,3,1
18001,23,3,1
18002,17,14,1
18003,40,3,1
18004,25,3,1
18005,85,4,1
18006,65,1,1
18007,15,2,1
18008,50,2,1
18009,30,5,1
18010,30,5,1
18011,160,2,1
18012,49,2,1
18013,41,2,1
18014,40,2,1
18015,50,1,1
18016,53,2,1
18017,15,7,1
18018,150,3,1
18019,60,1,1
18020,50,2,1
18021,39,14,1
18022,35,3,1
18023,20,3,1
18024,30,1,1
18025,55,3,1
18026,30,3,1
18027,50,2,1
18028,44,2,1
18029,39,1,1
18030,30,5,1
18031,44,1,1
18032,22,1,1
18033,25,1,1
18034,20,5,1
18035,30,1,1
18036,60,1,1
18037,38,60,1
18038,30,1,1
18039,43,30,1
18040,15,1,1
18041,23,2,1
18042,40,3,1
18043,45,1,1
18044,35,5,1
18045,30,4,1
18046,79,2,1
18047,21,2,1
18048,70,2,1
18049,35,2,1
18050,47,2,1
18051,55,7,1
18052,45,4,1
18053,65,2,1
18054,20,7,1
18055,50,2,1
18056,40,7,1
18057,55,1,1
18058,34,2,1
18059,39,2,1
18060,33,14,1
18061,35,13,1
18062,130,90,1
18063,25,31,1
18064,40,3,1
18065,55,62,1
18066,65,2,1
18067,21,10,1
18068,80,2,1
18069,40,1,1
18070,40,30,1
18071,30,3,1
18072,30,2,1
18073,50,2,1
18074,20,1,1
18075,32,5,1
18076,45,2,1
18077,42,7,1
18078,24,2,1
18079,65,2,1
18080,35,2,1
18081,40,1,1
18082,57,1,1
18083,30,4,1
18084,90,1,1
18085,25,7,1
18086,90,2,1
18087,80,3,1
18088,40,2,1
18089,119,3,1
18090,18,14,1
18091,32,1,1
18092,20,5,1
18093,460,3,1
18094,78,3,1
18095,300,2,1
18096,40,7,1
18097,35,1,1
18098,50,2,1
18099,39,25,1
18100,60,2,1
18101,59,1,1
18102,45,2,1
18103,40,5,1
18104,72,2,1
18105,24,7,1
18106,25,3,1
18107,99,3,1
18108,40,2,1
18109,15,4,1
18110,45,2,1
18111,109,5,1
18112,75,3,1
18113,25,1,1
18114,110,3,1
18115,60,2,1
18116,25,3,1
18117,75,14,1
18118,50,3,1
18119,65,2,1
18120,75,4,1
18121,70,18,1
18122,80,2,1
18123,30,2,1
