,number_of_reviews,price,label
1659,0,50,1
1660,0,25,1
1661,4,22,1
1662,2,21,1
1663,99,69,1
1664,0,45,1
1665,33,60,1
1666,77,64,1
1667,0,110,1
1668,14,49,1
1669,2,50,1
1670,3,110,1
1671,0,40,1
1672,11,35,1
1673,0,32,1
1674,4,35,1
1675,2,42,1
1676,67,59,1
1677,3,80,1
1678,36,140,1
1679,8,48,1
1680,0,70,1
1681,52,60,1
1682,2,49,1
1683,17,38,1
1684,6,40,1
1685,120,12,1
1686,16,80,1
1687,2,27,1
1688,56,29,1
1689,120,199,1
1690,2,45,1
1691,2,120,1
1692,7,55,1
1693,12,65,1
1694,10,43,1
1695,0,21,1
1696,57,34,1
1697,3,50,1
1698,65,50,1
1699,59,153,1
1700,22,41,1
1701,36,32,1
1702,13,40,1
1703,3,40,1
1704,13,27,1
1705,150,25,1
1706,30,54,1
1707,8,20,1
1708,63,190,1
1709,10,73,1
1710,6,31,1
1711,93,75,1
1712,3,40,1
1713,125,48,1
1714,2,100,1
1715,2,30,1
1716,13,80,1
1717,5,52,1
1718,11,80,1
1719,58,45,1
1720,3,24,1
1721,7,34,1
1722,6,40,1
1723,1,80,1
1724,4,69,1
1725,93,72,1
1726,9,80,1
1727,2,34,1
1728,21,40,1
1729,6,80,1
1730,139,52,1
1731,66,60,1
1732,172,69,1
1733,22,34,1
1734,41,45,1
1735,6,35,1
1736,5,43,1
1737,7,125,1
1738,8,75,1
1739,39,75,1
1740,8,54,1
1741,5,40,1
1742,21,70,1
1743,4,30,1
1744,1,20,1
1745,80,250,1
1746,94,140,1
1747,7,35,1
1748,85,79,1
1749,2,84,1
1750,21,17,1
1751,78,80,1
1752,11,40,1
1753,0,50,1
1754,13,50,1
1755,12,41,1
1756,17,45,1
1757,12,60,1
1758,145,44,1
1759,2,40,1
1760,124,63,1
1761,352,59,1
1762,15,50,1
1763,0,50,1
1764,175,25,1
1765,43,43,1
1766,19,30,1
1767,5,9,1
1768,2,30,1
1769,7,25,1
1770,168,35,1
1771,29,55,1
1772,188,55,1
1773,279,98,1
1774,6,125,1
1775,43,48,1
1776,76,115,1
1777,23,24,1
1778,7,35,1
1779,3,30,1
1780,79,57,1
1781,32,100,1
1782,9,50,1
1783,0,70,1
1784,0,180,1
1785,0,35,1
1786,9,40,1
1787,3,30,1
1788,40,49,1
1789,274,35,1
1790,161,75,1
1791,50,89,1
1792,64,38,1
1793,5,48,1
1794,1,23,1
1795,6,20,1
1796,52,50,1
1797,1,45,1
1798,1,28,1
1799,4,80,1
1800,6,50,1
1801,6,70,1
1802,3,60,1
1803,3,49,1
1804,3,39,1
1805,15,55,1
1806,72,51,1
1807,98,150,1
1808,105,31,1
1809,28,65,1
1810,12,250,1
1811,29,46,1
1812,19,40,1
1813,87,39,1
1814,44,49,1
1815,88,95,1
1816,31,48,1
1817,5,60,1
1818,28,91,1
1819,192,20,1
1820,144,120,1
1821,24,59,1
1822,26,40,1
1823,46,52,1
1824,114,20,1
1825,0,65,1
1826,44,60,1
1827,40,50,1
1828,0,50,1
1829,26,45,1
1830,79,59,1
1831,50,50,1
1832,113,56,1
1833,2,42,1
1834,1,35,1
1835,10,44,1
1836,29,28,1
1837,46,48,1
1838,8,60,1
1839,3,55,1
1840,130,39,1
1841,6,60,1
1842,10,43,1
1843,4,19,1
1844,89,23,1
1845,3,120,1
1846,5,37,1
1847,4,32,1
1848,16,75,1
1849,174,42,1
1850,0,80,1
1851,11,38,1
1852,10,29,1
1853,143,65,1
1854,20,59,1
1855,46,65,1
1856,192,104,1
1857,26,66,1
1858,13,33,1
1859,49,35,1
1860,18,40,1
1861,15,43,1
1862,4,100,1
1863,10,85,1
1864,214,49,1
1865,20,22,1
1866,5,50,1
1867,165,40,1
1868,2,47,1
1869,4,100,1
1870,3,80,1
1871,3,35,1
1872,11,100,1
1873,11,59,1
1874,8,20,1
1875,6,28,1
1876,52,48,1
1877,1,49,1
1878,8,45,1
1879,114,28,1
1880,99,55,1
1881,264,33,1
1882,19,30,1
1883,56,79,1
1884,12,85,1
1885,1,85,1
1886,224,159,1
1887,39,65,1
1888,207,115,1
1889,4,42,1
1890,26,73,1
1891,33,40,1
1892,6,50,1
1893,7,47,1
1894,17,53,1
1895,8,40,1
1896,34,70,1
1897,83,55,1
1898,20,49,1
1899,10,120,1
1900,5,90,1
1901,141,37,1
1902,1,38,1
1903,43,39,1
1904,5,30,1
1905,6,129,1
1906,6,26,1
1907,12,30,1
1908,119,90,1
1909,9,59,1
1910,141,74,1
1911,11,99,1
1912,130,99,1
1913,9,105,1
1914,29,70,1
1915,5,95,1
1916,183,34,1
1917,17,50,1
1918,2,34,1
1919,0,35,1
1920,158,79,1
1921,134,220,1
1922,7,50,1
1923,16,52,1
1924,0,80,1
1925,112,42,1
1926,136,46,1
1927,22,66,1
1928,101,121,1
1929,55,55,1
1930,18,35,1
1931,127,20,1
1932,6,45,1
1933,102,33,1
1934,61,95,1
1935,128,58,1
1936,11,140,1
1937,135,49,1
1938,27,57,1
1939,1,55,1
1940,8,26,1
1941,17,55,1
1942,4,25,1
1943,10,34,1
1944,23,52,1
1945,115,250,1
1946,8,120,1
1947,4,50,1
1948,11,35,1
1949,4,52,1
1950,3,19,1
1951,15,72,1
1952,1,30,1
1953,6,120,1
1954,51,150,1
1955,26,55,1
1956,27,115,1
1957,1,90,1
1958,51,60,1
1959,25,70,1
1960,3,60,1
1961,30,50,1
1962,105,89,1
1963,11,95,1
1964,14,38,1
1965,3,69,1
1966,65,24,1
1967,0,35,1
1968,41,29,1
1969,2,90,1
1970,2,60,1
1971,3,95,1
1972,4,55,1
1973,0,45,1
1974,9,25,1
1975,7,39,1
1976,97,61,1
1977,12,59,1
1978,56,63,1
1979,51,150,1
1980,4,125,1
1981,3,50,1
1982,0,50,1
1983,25,56,1
1984,59,40,1
1985,120,40,1
1986,55,60,1
1987,68,40,1
1988,1,70,1
1989,29,69,1
1990,19,2500,1
1991,28,39,1
1992,82,45,1
1993,2,35,1
1994,3,80,1
1995,19,26,1
1996,23,35,1
1997,28,29,1
1998,29,37,1
1999,66,25,1
2000,51,29,1
2001,0,65,1
2002,12,93,1
2003,15,60,1
2004,29,50,1
2005,247,40,1
2006,23,36,1
2007,22,70,1
2008,13,113,1
2009,2,39,1
2010,43,26,1
2011,114,49,1
2012,61,35,1
2013,159,29,1
2014,4,47,1
2015,13,44,1
2016,43,19,1
2017,65,75,1
2018,36,66,1
2019,211,45,1
2020,33,49,1
2021,23,49,1
2022,125,30,1
2023,6,50,1
2024,0,35,1
2025,34,55,1
2026,260,54,1
2027,29,108,1
2028,1,100,1
2029,116,48,1
2030,31,60,1
2031,7,42,1
2032,2,50,1
2033,45,140,1
2034,25,39,1
2035,177,140,1
2036,70,140,1
2037,35,36,1
2038,1,60,1
2039,1,47,1
2040,32,215,1
2041,49,60,1
2042,22,49,1
2043,21,60,1
2044,0,125,1
2045,8,40,1
2046,1,39,1
2047,313,55,1
2048,0,25,1
2049,2,45,1
2050,0,52,1
2051,72,100,1
2052,28,50,1
2053,19,41,1
2054,153,95,1
2055,2,160,1
2056,4,64,1
2057,36,30,1
2058,53,43,1
2059,9,35,1
2060,5,24,1
2061,30,50,1
2062,9,34,1
2063,4,80,1
2064,101,40,1
2065,11,60,1
2066,1,40,1
2067,9,58,1
2068,0,40,1
2069,24,35,1
2070,14,160,1
2071,11,69,1
2072,5,45,1
2073,26,142,1
2074,82,45,1
2075,14,200,1
2076,1,35,1
2077,90,50,1
2078,19,9,1
2079,20,9,1
2080,16,9,1
2081,44,9,1
2082,0,39,1
2083,103,28,1
2084,28,30,1
2085,82,45,1
2086,63,66,1
2087,10,123,1
2088,16,35,1
2089,8,28,1
2090,14,99,1
2091,13,38,1
2092,3,43,1
2093,39,38,1
2094,14,55,1
2095,1,34,1
2096,1,150,1
2097,5,27,1
2098,129,68,1
2099,3,40,1
2100,38,23,1
2101,9,50,1
2102,35,40,1
2103,25,95,1
2104,31,61,1
2105,3,25,1
2106,34,60,1
2107,11,80,1
2108,5,35,1
2109,2,45,1
2110,1,45,1
2111,19,120,1
2112,2,90,1
2113,7,50,1
2114,14,120,1
2115,344,63,1
2116,328,114,1
2117,4,50,1
2118,4,27,1
2119,9,20,1
2120,2,105,1
2121,85,90,1
2122,3,20,1
2123,166,46,1
2124,20,60,1
2125,22,215,1
2126,75,79,1
2127,71,54,1
2128,8,129,1
2129,4,73,1
2130,113,54,1
2131,6,85,1
2132,3,55,1
2133,6,160,1
2134,10,33,1
2135,35,27,1
2136,1,30,1
2137,10,38,1
2138,23,50,1
2139,4,29,1
2140,10,49,1
2141,177,150,1
2142,3,60,1
2143,23,49,1
2144,96,45,1
2145,12,35,1
2146,13,35,1
2147,2,30,1
2148,4,85,1
2149,6,50,1
2150,20,64,1
2151,65,99,1
2152,83,55,1
2153,20,35,1
2154,1,56,1
2155,22,65,1
2156,45,580,1
2157,91,54,1
2158,302,57,1
2159,66,42,1
2160,4,40,1
2161,24,33,1
2162,38,39,1
2163,82,40,1
2164,4,40,1
2165,7,128,1
2166,30,24,1
2167,34,29,1
2168,86,70,1
2169,30,85,1
2170,20,65,1
2171,66,55,1
2172,353,60,1
2173,100,20,1
2174,241,24,1
2175,4,50,1
2176,196,30,1
2177,42,40,1
2178,233,39,1
2179,4,58,1
2180,27,65,1
2181,107,35,1
2182,60,95,1
2183,21,30,1
2184,194,28,1
2185,12,65,1
2186,7,63,1
2187,17,42,1
2188,27,70,1
2189,14,100,1
2190,4,65,1
2191,1,50,1
2192,2,50,1
2193,8,25,1
2194,248,30,1
2195,0,95,1
2196,21,59,1
2197,5,65,1
2198,4,55,1
2199,17,60,1
2200,8,32,1
2201,1,65,1
2202,48,16,1
2203,18,40,1
2204,2,40,1
2205,62,37,1
2206,6,60,1
2207,91,75,1
2208,19,38,1
2209,10,28,1
2210,6,90,1
2211,9,59,1
2212,17,54,1
2213,104,48,1
2214,10,40,1
2215,2,63,1
2216,9,69,1
2217,0,45,1
2218,25,80,1
2219,6,55,1
2220,1,40,1
2221,5,85,1
2222,3,52,1
2223,1,26,1
2224,5,40,1
2225,42,25,1
2226,2,85,1
2227,10,83,1
2228,0,50,1
2229,27,131,1
2230,402,48,1
2231,62,55,1
2232,5,79,1
2233,1,35,1
2234,53,400,1
2235,186,65,1
2236,2,32,1
2237,28,169,1
2238,82,40,1
2239,8,30,1
2240,0,70,1
2241,0,43,1
2242,8,42,1
2243,138,35,1
2244,3,95,1
2245,14,65,1
2246,0,100,1
2247,5,60,1
2248,108,28,1
2249,8,75,1
2250,0,59,1
2251,8,90,1
2252,14,27,1
2253,9,30,1
2254,7,115,1
2255,25,20,1
2256,9,38,1
2257,44,450,1
2258,3,50,1
2259,4,25,1
2260,5,32,1
2261,37,55,1
2262,6,60,1
2263,134,258,1
2264,10,69,1
2265,2,89,1
2266,0,80,1
2267,26,39,1
2268,9,35,1
2269,8,90,1
2270,5,25,1
2271,0,16,1
2272,3,59,1
2273,1,25,1
2274,9,38,1
2275,18,45,1
2276,186,48,1
2277,35,50,1
2278,1,20,1
2279,5,65,1
2280,13,95,1
2281,8,35,1
2282,10,85,1
2283,7,175,1
2284,0,35,1
2285,7,30,1
2286,2,50,1
2287,2,43,1
2288,15,47,1
2289,0,30,1
2290,4,32,1
2291,24,60,1
2292,0,45,1
2293,53,59,1
2294,0,70,1
2295,3,59,1
2296,6,35,1
2297,1,100,1
2298,5,120,1
2299,1,45,1
2300,15,55,1
2301,3,80,1
2302,0,30,1
2303,4,29,1
2304,10,85,1
2305,38,65,1
2306,0,56,1
2307,5,59,1
2308,0,57,1
2309,0,27,1
2310,0,75,1
2311,0,65,1
2312,0,65,1
2313,31,59,1
2314,5,84,1
2315,118,42,1
2316,9,60,1
2317,4,54,1
2318,20,46,1
2319,28,59,1
2320,206,39,1
2321,4,40,1
2322,7,65,1
2323,0,30,1
2324,4,85,1
2325,32,53,1
2326,1,45,1
2327,1,25,1
2328,24,52,1
2329,200,29,1
2330,2,47,1
2331,25,34,1
2332,2,20,1
2333,14,35,1
2334,2,110,1
2335,10,50,1
2336,4,90,1
2337,6,70,1
2338,3,75,1
2339,6,50,1
2340,1,30,1
2341,0,100,1
2342,3,30,1
2343,11,55,1
2344,0,200,1
2345,0,148,1
2346,13,38,1
2347,82,89,1
2348,10,66,1
2349,0,45,1
2350,88,65,1
2351,3,35,1
2352,3,27,1
2353,8,125,1
2354,0,26,1
2355,18,29,1
2356,10,72,1
2357,39,95,1
2358,5,110,1
2359,12,80,1
2360,3,40,1
2361,1,40,1
2362,12,35,1
2363,45,45,1
2364,19,50,1
2365,4,48,1
2366,5,130,1
2367,6,22,1
2368,104,25,1
2369,5,42,1
2370,3,29,1
2371,1,25,1
2372,39,38,1
2373,3,48,1
2374,124,44,1
2375,12,70,1
2376,48,49,1
2377,18,59,1
2378,8,86,1
2379,4,35,1
2380,6,49,1
2381,2,25,1
2382,4,29,1
2383,7,58,1
2384,4,30,1
2385,2,70,1
2386,27,35,1
2387,0,25,1
2388,2,28,1
2389,16,50,1
2390,3,42,1
2391,3,35,1
2392,5,35,1
2393,2,30,1
2394,2,70,1
2395,46,36,1
2396,3,55,1
2397,4,44,1
2398,42,53,1
2399,7,50,1
2400,0,78,1
2401,6,20,1
2402,0,55,1
2403,14,38,1
2404,18,30,1
2405,24,75,1
2406,17,95,1
2407,9,38,1
2408,38,28,1
2409,3,60,1
2410,42,144,1
2411,2,62,1
2412,5,60,1
2413,46,32,1
2414,5,32,1
2415,24,50,1
2416,101,80,1
2417,7,40,1
2418,61,38,1
2419,6,75,1
2420,6,59,1
2421,0,35,1
2422,0,38,1
2423,12,77,1
2424,12,38,1
2425,2,40,1
2426,12,45,1
2427,143,29,1
2428,51,99,1
2429,319,49,1
2430,1,85,1
2431,5,45,1
2432,1,65,1
2433,6,59,1
2434,4,90,1
2435,0,28,1
2436,14,39,1
2437,4,49,1
2438,1,22,1
2439,8,21,1
2440,129,34,1
2441,3,95,1
2442,3,60,1
2443,18,50,1
2444,20,60,1
2445,2,99,1
2446,0,50,1
2447,1,20,1
2448,2,38,1
2449,33,69,1
2450,22,27,1
2451,56,75,1
2452,19,75,1
2453,33,85,1
2454,1,320,1
2455,0,20,1
2456,6,29,1
2457,11,30,1
2458,2,70,1
2459,7,32,1
2460,18,60,1
2461,90,50,1
2462,5,30,1
2463,0,55,1
2464,0,30,1
2465,4,45,1
2466,0,40,1
2467,10,80,1
2468,35,90,1
2469,3,29,1
2470,6,37,1
2471,0,40,1
2472,12,30,1
2473,35,30,1
2474,1,60,1
2475,5,20,1
2476,12,25,1
2477,4,19,1
2478,5,69,1
2479,12,117,1
2480,0,30,1
2481,13,16,1
2482,44,40,1
2483,3,85,1
2484,0,60,1
2485,15,65,1
2486,1,25,1
2487,2,15,1
2488,5,25,1
2489,7,76,1
2490,13,28,1
2491,28,30,1
2492,5,45,1
2493,4,25,1
2494,13,45,1
2495,8,55,1
2496,3,30,1
2497,23,22,1
2498,45,43,1
2499,0,50,1
2500,5,60,1
2501,0,40,1
2502,2,30,1
2503,10,26,1
2504,0,40,1
2505,34,45,1
2506,14,95,1
2507,2,23,1
2508,72,92,1
2509,29,150,1
2510,2,30,1
2511,0,50,1
2512,100,25,1
2513,14,299,1
2514,93,70,1
2515,0,30,1
2516,60,43,1
2517,4,50,1
2518,104,59,1
2519,11,80,1
2520,0,40,1
2521,1,50,1
2522,3,110,1
2523,15,26,1
2524,1,18,1
2525,41,25,1
2526,25,49,1
2527,3,33,1
2528,45,59,1
2529,11,38,1
2530,8,130,1
2531,12,28,1
2532,3,32,1
2533,48,35,1
2534,8,35,1
2535,31,39,1
2536,62,34,1
2537,9,35,1
2538,40,30,1
2539,50,28,1
2540,2,45,1
2541,1,60,1
2542,3,29,1
2543,21,85,1
2544,0,40,1
2545,21,38,1
2546,44,35,1
2547,16,60,1
2548,34,55,1
2549,134,48,1
2550,2,20,1
2551,9,69,1
2552,80,40,1
2553,0,65,1
2554,5,55,1
2555,0,23,1
2556,0,45,1
2557,1,30,1
2558,128,42,1
2559,84,190,1
2560,5,69,1
2561,1,24,1
2562,22,70,1
2563,9,60,1
2564,1,100,1
2565,31,55,1
2566,33,60,1
2567,7,30,1
2568,5,45,1
2569,0,65,1
2570,105,35,1
2571,12,40,1
2572,0,70,1
2573,18,75,1
2574,80,86,1
2575,168,40,1
2576,3,35,1
2577,18,89,1
2578,0,45,1
2579,175,53,1
2580,0,109,1
2581,59,40,1
2582,0,40,1
2583,6,55,1
2584,33,45,1
2585,3,30,1
2586,1,25,1
2587,28,40,1
2588,1,35,1
2589,3,35,1
2590,0,25,1
2591,64,45,1
2592,92,32,1
2593,9,45,1
2594,31,78,1
2595,6,45,1
2596,134,69,1
2597,70,69,1
2598,0,40,1
2599,1,30,1
2600,70,49,1
2601,0,30,1
2602,12,70,1
2603,135,25,1
2604,7,55,1
2605,29,89,1
2606,3,80,1
2607,10,35,1
2608,0,60,1
2609,83,79,1
2610,13,18,1
2611,13,119,1
2612,10,32,1
2613,16,75,1
2614,130,35,1
2615,0,44,1
2616,165,60,1
2617,0,39,1
2618,1,70,1
2619,5,55,1
2620,13,69,1
2621,13,240,1
2622,59,42,1
2623,16,70,1
2624,40,105,1
2625,2,650,1
2626,198,55,1
2627,16,30,1
2628,108,85,1
2629,171,77,1
2630,3,25,1
2631,67,145,1
2632,0,35,1
2633,68,37,1
2634,5,85,1
2635,17,25,1
2636,0,40,1
2637,12,63,1
2638,4,110,1
2639,6,24,1
2640,22,65,1
2641,222,36,1
2642,6,85,1
2643,47,30,1
2644,3,95,1
2645,183,41,1
2646,102,89,1
2647,5,59,1
2648,11,60,1
2649,0,55,1
2650,12,40,1
2651,1,15,1
2652,11,28,1
2653,35,34,1
2654,9,70,1
2655,6,40,1
2656,23,35,1
2657,23,55,1
2658,3,28,1
2659,25,85,1
2660,2,70,1
2661,109,65,1
2662,7,450,1
2663,62,59,1
2664,2,130,1
2665,2,44,1
2666,1,70,1
2667,31,38,1
2668,195,200,1
2669,118,263,1
2670,2,22,1
2671,2,55,1
2672,3,15,1
2673,16,32,1
2674,0,80,1
2675,38,56,1
2676,75,99,1
2677,4,52,1
2678,14,40,1
2679,72,42,1
2680,68,42,1
2681,162,49,1
2682,6,43,1
2683,20,74,1
2684,8,30,1
2685,22,65,1
2686,0,85,1
2687,17,58,1
2688,4,120,1
2689,8,49,1
2690,4,30,1
2691,6,60,1
2692,35,49,1
2693,51,25,1
2694,1,65,1
2695,10,39,1
2696,3,120,1
2697,6,140,1
2698,1,60,1
2699,3,20,1
2700,94,71,1
2701,3,45,1
2702,8,45,1
2703,64,55,1
2704,20,89,1
2705,5,50,1
2706,5,68,1
2707,115,65,1
2708,2,30,1
2709,15,41,1
2710,26,60,1
2711,2,25,1
2712,0,30,1
2713,22,75,1
2714,33,28,1
2715,7,43,1
2716,5,90,1
2717,63,49,1
2718,9,35,1
2719,20,90,1
2720,5,23,1
2721,253,65,1
2722,4,30,1
2723,5,27,1
2724,68,129,1
2725,210,160,1
2726,32,49,1
2727,19,99,1
2728,95,30,1
2729,3,40,1
2730,20,120,1
2731,5,35,1
2732,0,250,1
2733,31,72,1
2734,12,38,1
2735,0,25,1
2736,0,25,1
2737,3,31,1
2738,61,30,1
2739,2,55,1
2740,80,45,1
2741,5,34,1
2742,12,57,1
2743,19,90,1
2744,58,25,1
2745,8,25,1
2746,0,50,1
2747,0,35,1
2748,2,30,1
2749,13,30,1
2750,25,65,1
2751,25,59,1
2752,126,42,1
2753,7,70,1
2754,6,100,1
2755,39,40,1
2756,86,60,1
2757,54,20,1
2758,9,25,1
2759,9,25,1
2760,3,40,1
2761,2,40,1
2762,40,38,1
2763,45,48,1
2764,10,95,1
2765,7,46,1
2766,4,35,1
2767,1,100,1
2768,75,18,1
2769,7,94,1
2770,9,32,1
2771,4,80,1
2772,158,140,1
2773,46,49,1
2774,69,47,1
2775,6,30,1
2776,13,32,1
2777,20,154,1
2778,5,55,1
2779,0,35,1
2780,10,74,1
2781,15,49,1
2782,8,29,1
2783,31,49,1
2784,0,210,1
2785,2,40,1
2786,156,90,1
2787,21,39,1
2788,15,40,1
2789,34,25,1
2790,0,30,1
2791,3,99,1
2792,39,40,1
2793,45,35,1
2794,11,57,1
2795,4,120,1
2796,6,65,1
2797,2,32,1
2798,10,27,1
2799,40,150,1
2800,2,99,1
2801,4,49,1
2802,166,48,1
2803,5,55,1
2804,7,55,1
2805,5,42,1
2806,92,79,1
2807,29,32,1
2808,41,85,1
2809,119,33,1
2810,3,50,1
2811,1,28,1
2812,2,20,1
2813,2,175,1
2814,1,55,1
2815,15,32,1
2816,36,66,1
2817,8,70,1
2818,5,70,1
2819,4,49,1
2820,27,44,1
2821,4,59,1
2822,6,25,1
2823,1,40,1
2824,155,40,1
2825,4,49,1
2826,9,60,1
2827,4,79,1
2828,7,40,1
2829,10,25,1
2830,38,30,1
2831,59,48,1
2832,101,245,1
2833,0,65,1
2834,10,36,1
2835,31,60,1
2836,0,75,1
2837,18,57,1
2838,3,20,1
2839,10,40,1
2840,1,25,1
2841,36,84,1
2842,78,65,1
2843,6,24,1
2844,213,36,1
2845,15,27,1
2846,0,45,1
2847,22,50,1
2848,25,34,1
2849,12,40,1
2850,0,75,1
2851,17,60,1
2852,5,25,1
2853,87,50,1
2854,128,65,1
2855,2,38,1
2856,3,90,1
2857,13,65,1
2858,52,60,1
2859,297,100,1
2860,74,70,1
2861,10,23,1
2862,226,79,1
2863,72,55,1
2864,0,139,1
2865,1,43,1
2866,9,110,1
2867,103,525,1
2868,8,54,1
2869,5,85,1
2870,0,27,1
2871,15,35,1
2872,2,48,1
2873,41,21,1
2874,31,37,1
2875,18,35,1
2876,2,70,1
2877,77,70,1
2878,44,37,1
2879,27,46,1
2880,106,34,1
2881,110,45,1
2882,100,52,1
2883,0,110,1
2884,6,45,1
2885,7,60,1
2886,72,40,1
2887,215,80,1
2888,0,39,1
2889,150,45,1
2890,4,107,1
2891,2,35,1
2892,32,70,1
2893,0,135,1
2894,33,75,1
2895,3,49,1
2896,3,55,1
2897,14,60,1
2898,45,80,1
2899,0,250,1
2900,3,51,1
2901,3,49,1
2902,1,39,1
2903,4,69,1
2904,3,90,1
2905,1,60,1
2906,43,35,1
2907,4,35,1
2908,9,115,1
2909,253,46,1
2910,5,45,1
2911,14,94,1
2912,26,60,1
2913,2,65,1
2914,0,48,1
2915,83,26,1
2916,0,48,1
2917,5,130,1
2918,0,20,1
2919,19,35,1
2920,2,71,1
2921,0,30,1
2922,2,22,1
2923,7,55,1
2924,123,66,1
2925,88,75,1
2926,8,40,1
2927,27,75,1
2928,242,57,1
2929,9,70,1
2930,50,28,1
2931,6,100,1
2932,107,280,1
2933,106,170,1
2934,24,55,1
2935,1,40,1
2936,114,64,1
2937,2,45,1
2938,0,69,1
2939,163,58,1
2940,17,53,1
2941,21,59,1
2942,0,35,1
2943,15,38,1
2944,8,79,1
2945,23,65,1
2946,48,118,1
2947,26,380,1
2948,25,39,1
2949,1,80,1
2950,29,99,1
2951,33,25,1
2952,17,36,1
2953,3,40,1
2954,6,49,1
2955,2,70,1
2956,0,52,1
2957,1,180,1
2958,8,50,1
2959,0,80,1
2960,2,70,1
2961,4,50,1
2962,183,43,1
2963,1,50,1
2964,0,55,1
2965,6,39,1
2966,3,75,1
2967,7,130,1
2968,6,35,1
2969,6,50,1
2970,199,90,1
2971,3,120,1
2972,27,28,1
2973,201,100,1
2974,45,90,1
2975,18,60,1
2976,4,40,1
2977,7,39,1
2978,9,67,1
2979,2,60,1
2980,10,60,1
2981,4,80,1
2982,41,199,1
2983,1,80,1
2984,6,30,1
2985,7,35,1
2986,5,85,1
2987,3,30,1
2988,2,32,1
2989,28,60,1
2990,4,70,1
2991,2,59,1
2992,19,125,1
2993,38,28,1
2994,26,115,1
2995,0,30,1
2996,23,33,1
2997,111,39,1
2998,57,62,1
2999,6,34,1
3000,19,25,1
3001,3,40,1
3002,0,25,1
3003,7,59,1
3004,80,95,1
3005,1,80,1
3006,114,49,1
3007,5,25,1
3008,13,45,1
3009,141,40,1
3010,1,49,1
3011,9,67,1
3012,1,43,1
3013,2,34,1
3014,24,60,1
3015,29,50,1
3016,112,51,1
3017,1,31,1
3018,32,100,1
3019,1,39,1
3020,1,35,1
3021,0,160,1
3022,8,59,1
3023,8,45,1
3024,0,50,1
3025,3,25,1
3026,0,43,1
3027,19,61,1
3028,4,51,1
3029,0,66,1
3030,3,45,1
3031,11,27,1
3032,107,90,1
3033,6,42,1
3034,170,70,1
3035,171,69,1
3036,8,35,1
3037,29,67,1
3038,8,43,1
3039,12,40,1
3040,0,35,1
3041,60,23,1
3042,28,70,1
3043,43,23,1
3044,0,40,1
3045,2,59,1
3046,6,30,1
3047,0,59,1
3048,2,49,1
3049,11,100,1
3050,2,39,1
3051,1,52,1
3052,23,45,1
3053,9,45,1
3054,0,40,1
3055,151,45,1
3056,1,80,1
3057,6,40,1
3058,1,23,1
3059,1,100,1
3060,0,25,1
3061,1,80,1
3062,0,30,1
3063,92,42,1
3064,5,21,1
3065,14,68,1
3066,6,45,1
3067,0,60,1
3068,2,95,1
3069,1,65,1
3070,18,55,1
3071,7,90,1
3072,133,59,1
3073,2,180,1
3074,103,75,1
3075,1,120,1
3076,6,20,1
3077,3,100,1
3078,24,70,1
3079,0,23,1
3080,1,55,1
3081,8,73,1
3082,1,35,1
3083,25,70,1
3084,4,50,1
3085,4,99,1
3086,3,35,1
3087,1,20,1
3088,3,119,1
3089,0,25,1
3090,22,45,1
3091,7,76,1
3092,102,110,1
3093,2,25,1
3094,141,20,1
3095,164,52,1
3096,66,100,1
3097,0,60,1
3098,0,15,1
3099,12,115,1
3100,53,49,1
3101,0,30,1
3102,97,45,1
3103,5,100,1
3104,5,60,1
3105,2,156,1
3106,56,65,1
3107,17,220,1
3108,12,26,1
3109,2,250,1
3110,67,39,1
3111,1,40,1
3112,18,35,1
3113,22,25,1
3114,61,30,1
3115,1,70,1
3116,68,42,1
3117,1,30,1
3118,20,25,1
3119,6,36,1
3120,25,55,1
3121,41,42,1
3122,52,68,1
3123,100,40,1
3124,6,60,1
3125,13,26,1
3126,2,35,1
3127,0,25,1
3128,6,25,1
3129,15,180,1
3130,3,30,1
3131,14,60,1
3132,17,25,1
3133,26,195,1
3134,8,55,1
3135,7,115,1
3136,8,38,1
3137,6,48,1
3138,31,36,1
3139,6,26,1
3140,2,56,1
3141,3,25,1
3142,0,44,1
3143,1,200,1
3144,19,36,1
3145,6,75,1
3146,58,142,1
3147,9,25,1
3148,4,83,1
3149,14,29,1
3150,1,50,1
3151,0,30,1
3152,47,27,1
3153,3,65,1
3154,3,35,1
3155,0,45,1
3156,1,50,1
3157,6,95,1
3158,96,120,1
3159,32,24,1
3160,1,45,1
3161,1,60,1
3162,41,80,1
3163,18,60,1
3164,0,80,1
3165,1,35,1
3166,7,69,1
3167,0,50,1
3168,2,45,1
3169,27,101,1
3170,1,42,1
3171,0,90,1
3172,1,50,1
3173,9,55,1
3174,117,25,1
3175,87,23,1
3176,0,40,1
3177,1,37,1
3178,0,60,1
3179,1,30,1
3180,14,59,1
3181,10,35,1
3182,38,65,1
3183,1,50,1
3184,0,60,1
3185,9,44,1
3186,3,40,1
3187,0,30,1
3188,1,55,1
3189,0,46,1
3190,8,70,1
3191,1,60,1
3192,3,400,1
3193,11,35,1
3194,2,30,1
3195,13,39,1
3196,2,60,1
3197,17,45,1
3198,8,75,1
3199,28,120,1
3200,12,54,1
3201,1,40,1
3202,50,35,1
3203,0,30,1
3204,64,130,1
3205,0,100,1
3206,17,38,1
3207,1,125,1
3208,32,48,1
3209,6,35,1
3210,7,25,1
3211,0,40,1
3212,1,25,1
